n_trades,total_pnl,profit_factor,win_rate,sharpe
115,262.5,1.017792086757604,0.4608695652173913,0.21808972988438857
80,-1875.0,0.8401364169242247,0.5375,-0.4230279664784122
146,-3317.5,0.8673729448803158,0.4589041095890411,-0.5553280888743264
92,-4785.0,0.6900404858299595,0.45652173913043476,-1.180675503463229
144,-10263.75,0.6463824289405685,0.4444444444444444,-2.1356908834562036
179,-3882.5,0.8641710762233786,0.45251396648044695,-0.7514034146496142
64,-3551.25,0.6744585768305259,0.484375,-1.1626980299703167
174,-2995.0,0.8946350043975374,0.4540229885057471,-0.7243454205102169
161,632.5,1.025964696223317,0.45962732919254656,0.05370198339730134
209,2942.5,1.0829398914805157,0.507177033492823,0.5094169918787007
190,-2718.75,0.9068482590260825,0.46842105263157896,-0.43944439174448763
94,-1063.75,0.9329234649641365,0.43617021276595747,-0.10954114041427768
100,5068.75,1.4648630058466123,0.53,1.574772480084683
138,-721.25,0.9669132404380986,0.41304347826086957,-0.2693129623316986
81,4232.5,1.4392838609237155,0.5432098765432098,1.3725044536529132
202,-8428.75,0.7824207027846796,0.4603960396039604,-1.4542166852769027
115,-350.0,0.9701237729406743,0.4956521739130435,-0.029884876601085058
224,-6551.25,0.8178817151991106,0.4330357142857143,-1.168702820902097
182,-2522.5,0.916625351181623,0.4175824175824176,-0.5031456840999811
199,-5057.5,0.8544132992695477,0.47738693467336685,-0.7412684363539951
217,2833.75,1.0782695760254108,0.46543778801843316,0.4559244008696008
227,-8053.75,0.8042771651629758,0.42290748898678415,-1.3592107764079147
140,2056.25,1.1070615034168565,0.5,0.4747740869528499
200,-4387.5,0.8567171490386578,0.46,-0.7790315900684883
197,152.5,1.0047340033370844,0.49746192893401014,0.11327640296211611
237,7096.25,1.1953409951138945,0.5021097046413502,0.9988387960581213
224,-1038.75,0.9722231507169836,0.5178571428571429,-0.1859490276983606
153,1803.75,1.081410437235543,0.477124183006536,0.39525649348618463
112,-1003.75,0.938211757463835,0.4732142857142857,-0.22207717146665207
172,-6466.25,0.8053506923540036,0.45348837209302323,-1.148985465208167
107,-597.5,0.9652616279069768,0.4392523364485981,-0.03856131813671402
138,-6408.75,0.7332049747619296,0.47101449275362317,-1.3186269490353384
154,8205.0,1.3437909181375374,0.4675324675324675,1.3714537126921407
213,-246.25,0.9928110060942232,0.49765258215962443,-0.013046831995533434
92,-72.5,0.9941802127232591,0.4673913043478261,0.12800279689303068
96,-7780.0,0.5530341113105924,0.375,-1.584940517846051
131,-2817.5,0.8596775197659217,0.48854961832061067,-0.4412424909561244
101,1301.25,1.092566245776276,0.5148514851485149,0.20090725267721005
